year,nest_box,clutch_number,location,nest_code,clutch_size
1987,MC02,2,MC,MC1987M02,3
1987,MC03,1,MC,MC1987M03,5
1987,MC04,1,MC,MC1987M04,4
1987,MC07,1,MC,MC1987M07,5
1987,MC08,1,MC,MC1987M08,6
1987,MC10,1,MC,MC1987M10,5
1987,MC11,1,MC,MC1987M11,4
1987,MC12,1,MC,MC1987M12,5
1987,MC13,1,MC,MC1987M13,6
1987,MC14,1,MC,MC1987M14,5
1987,MC15,2,MC,MC1987M15,3
1987,MC16,1,MC,MC1987M16,2
1987,MC17,1,MC,MC1987M17,4
1987,MC18,1,MC,MC1987M18,4
1987,MC19,1,MC,MC1987M19,3
1987,MC21,1,MC,MC1987M21,6
1987,MC22,1,MC,MC1987M22,6
1987,MC23,1,MC,MC1987M23,4
1987,MC24,2,MC,MC1987M24,4
1987,MC25,1,MC,MC1987M25,5
1987,MC26,1,MC,MC1987M26,3
1987,MC27,2,MC,MC1987M27,5
1987,MC28,2,MC,MC1987M28,5
1987,MC29,1,MC,MC1987M29,5
1987,MC30,1,MC,MC1987M30,5
1987,MC31,1,MC,MC1987M31,6
1987,MC33,2,MC,MC1987M33,4
1987,MC34,1,MC,MC1987M34,4
1987,MC35,1,MC,MC1987M35,3
1987,MC36,1,MC,MC1987M36,4
1987,MC38,1,MC,MC1987M38,5
1987,MC39,1,MC,MC1987M39,6
1987,MC40,1,MC,MC1987M40,4
1987,MC41,1,MC,MC1987M41,3
1987,MC42,1,MC,MC1987M42,4
1987,MC45,1,MC,MC1987M45,6
1987,MC47,1,MC,MC1987M47,4
1988,MC01,1,MC,MC1988M01,6
1988,MC04,1,MC,MC1988M04,6
1988,MC06,1,MC,MC1988M06,4
1988,MC07,1,MC,MC1988M07,7
1988,MC08,1,MC,MC1988M08,6
1988,MC10,1,MC,MC1988M10,5
1988,MC11,1,MC,MC1988M11,5
1988,MC13,1,MC,MC1988M13,5
1988,MC14,1,MC,MC1988M14,5
1988,MC15,1,MC,MC1988M15,5
1988,MC16,1,MC,MC1988M16,4
1988,MC17,1,MC,MC1988M17,6
1988,MC18,1,MC,MC1988M18,3
1988,MC19,1,MC,MC1988M19,5
1988,MC20,1,MC,MC1988M20,6
1988,MC21,1,MC,MC1988M21,6
1988,MC22,1,MC,MC1988M22,5
1988,MC23,1,MC,MC1988M23,5
1988,MC24,1,MC,MC1988M24,5
1988,MC25,1,MC,MC1988M25,7
1988,MC26,1,MC,MC1988M26,6
1988,MC27,1,MC,MC1988M27,6
1988,MC28,1,MC,MC1988M28,5
1988,MC29,1,MC,MC1988M29,5
1988,MC30,1,MC,MC1988M30,5
1988,MC32,1,MC,MC1988M32,5
1988,MC33,1,MC,MC1988M33,6
1988,MC34,1,MC,MC1988M34,6
1988,MC35,1,MC,MC1988M35,4
1988,MC36,1,MC,MC1988M36,5
1988,MC37,1,MC,MC1988M37,3
1988,MC38,1,MC,MC1988M38,4
1988,MC39,1,MC,MC1988M39,5
1988,MC40,1,MC,MC1988M40,5
1988,MC41,1,MC,MC1988M41,6
1988,MC43,1,MC,MC1988M43,4
1988,MC44,1,MC,MC1988M44,5
1988,MC45,1,MC,MC1988M45,4
1988,MC47,1,MC,MC1988M47,5
1988,MC48,2,MC,MC1988M48,5
1989,MC01,1,MC,MC1989M01,5
1989,MC02,1,MC,MC1989M02,6
1989,MC03,1,MC,MC1989M03,5
1989,MC04,1,MC,MC1989M04,5
1989,MC05,1,MC,MC1989M05,6
1989,MC06,1,MC,MC1989M06,6
1989,MC07,1,MC,MC1989M07,6
1989,MC08,1,MC,MC1989M08,5
1989,MC09,1,MC,MC1989M09,5
1989,MC10,1,MC,MC1989M10,5
1989,MC11,1,MC,MC1989M11,5
1989,MC12,2,MC,MC1989M12,5
1989,MC13,1,MC,MC1989M13,6
1989,MC15,1,MC,MC1989M15,3
1989,MC16,1,MC,MC1989M16,5
1989,MC17,1,MC,MC1989M17,4
1989,MC18,1,MC,MC1989M18,2
1989,MC19,1,MC,MC1989M19,5
1989,MC20,2,MC,MC1989M20,2
1989,MC21,1,MC,MC1989M21,5
1989,MC22,1,MC,MC1989M22,4
1989,MC23,1,MC,MC1989M23,3
1989,MC24,1,MC,MC1989M24,6
1989,MC25,1,MC,MC1989M25,6
1989,MC26,1,MC,MC1989M26,5
1989,MC27,1,MC,MC1989M27,4
1989,MC28,1,MC,MC1989M28,5
1989,MC29,1,MC,MC1989M29,5
1989,MC30,1,MC,MC1989M30,4
1989,MC31B,1,MC,MC1989M31B,5
1989,MC32,1,MC,MC1989M32,6
1989,MC34,1,MC,MC1989M34,4
1989,MC35,1,MC,MC1989M35,5
1989,MC36,1,MC,MC1989M36,5
1989,MC37,1,MC,MC1989M37,5
1989,MC38,1,MC,MC1989M38,5
1989,MC39,1,MC,MC1989M39,6
1989,MC40,1,MC,MC1989M40,5
1989,MC41,1,MC,MC1989M41,4
1989,MC42,1,MC,MC1989M42,6
1989,MC43,1,MC,MC1989M43,4
1989,MC44,1,MC,MC1989M44,6
1989,MC45,1,MC,MC1989M45,6
1989,MC46,1,MC,MC1989M46,6
1989,MC47,1,MC,MC1989M47,6
1989,MC48,1,MC,MC1989M48,5
1990,MC01,1,MC,MC1990M01,5
1990,MC02,1,MC,MC1990M02,4
1990,MC03,2,MC,MC1990M03,4
1990,MC04,1,MC,MC1990M04,4
1990,MC05,1,MC,MC1990M05,6
1990,MC07,1,MC,MC1990M07,4
1990,MC08,1,MC,MC1990M08,5
1990,MC09,1,MC,MC1990M09,4
1990,MC10,1,MC,MC1990M10,5
1990,MC12,1,MC,MC1990M12,5
1990,MC13,1,MC,MC1990M13,5
1990,MC14,1,MC,MC1990M14,6
1990,MC16,1,MC,MC1990M16,4
1990,MC17,1,MC,MC1990M17,6
1990,MC18,1,MC,MC1990M18,7
1990,MC20,1,MC,MC1990M20,5
1990,MC21,1,MC,MC1990M21,4
1990,MC22,1,MC,MC1990M22,3
1990,MC23,1,MC,MC1990M23,6
1990,MC24,1,MC,MC1990M24,5
1990,MC25,1,MC,MC1990M25,6
1990,MC26,1,MC,MC1990M26,6
1990,MC27,1,MC,MC1990M27,6
1990,MC28,1,MC,MC1990M28,6
1990,MC29,2,MC,MC1990M29,3
1990,MC30,1,MC,MC1990M30,5
1990,MC31,1,MC,MC1990M31,5
1990,MC31B,1,MC,MC1990M31B,6
1990,MC32,1,MC,MC1990M32,5
1990,MC33,1,MC,MC1990M33,4
1990,MC34,2,MC,MC1990M34,5
1990,MC35,1,MC,MC1990M35,5
1990,MC36,1,MC,MC1990M36,4
1990,MC38,1,MC,MC1990M38,6
1990,MC39,2,MC,MC1990M39,4
1990,MC40,1,MC,MC1990M40,5
1990,MC42,2,MC,MC1990M42,4
1990,MC42A,1,MC,MC1990M42A,5
1990,MC43,2,MC,MC1990M43,4
1990,MC45,2,MC,MC1990M45,6
1990,MC46,1,MC,MC1990M46,5
1990,MC47,1,MC,MC1990M47,6
1990,MC49,1,MC,MC1990M49,5
1990,MC50,1,MC,MC1990M50,3
1990,MC51,1,MC,MC1990M51,5
1991,MC01,1,MC,MC1991M01,5
1991,MC02,1,MC,MC1991M02,6
1991,MC03,1,MC,MC1991M03,5
1991,MC05,1,MC,MC1991M05,7
1991,MC06,1,MC,MC1991M06,4
1991,MC07,2,MC,MC1991M07,4
1991,MC08,1,MC,MC1991M08,6
1991,MC09,1,MC,MC1991M09,5
1991,MC10,1,MC,MC1991M10,6
1991,MC11,1,MC,MC1991M11,4
1991,MC12,1,MC,MC1991M12,5
1991,MC13,1,MC,MC1991M13,6
1991,MC14,1,MC,MC1991M14,5
1991,MC15,1,MC,MC1991M15,5
1991,MC16,1,MC,MC1991M16,5
1991,MC17,2,MC,MC1991M17,3
1991,MC18,1,MC,MC1991M18,5
1991,MC19,1,MC,MC1991M19,5
1991,MC20,1,MC,MC1991M20,5
1991,MC21,1,MC,MC1991M21,6
1991,MC22,1,MC,MC1991M22,4
1991,MC23,1,MC,MC1991M23,5
1991,MC25,1,MC,MC1991M25,5
1991,MC27,1,MC,MC1991M27,5
1991,MC28,1,MC,MC1991M28,7
1991,MC29,1,MC,MC1991M29,6
1991,MC30,1,MC,MC1991M30,6
1991,MC31,1,MC,MC1991M31,5
1991,MC32,1,MC,MC1991M32,5
1991,MC33,1,MC,MC1991M33,5
1991,MC36,1,MC,MC1991M36,6
1991,MC37,1,MC,MC1991M37,5
1991,MC38,1,MC,MC1991M38,4
1991,MC39,1,MC,MC1991M39,4
1991,MC40,1,MC,MC1991M40,5
1991,MC41E,1,MC,MC1991M41E,6
1991,MC43,2,MC,MC1991M43,5
1991,MC44,1,MC,MC1991M44,5
1991,MC47,1,MC,MC1991M47,6
1991,MC48,1,MC,MC1991M48,5
1991,MC49,1,MC,MC1991M49,5
1991,MC50,1,MC,MC1991M50,6
1991,MC50C,1,MC,MC1991M50C,5
1991,MC51,1,MC,MC1991M51,6
1992,MC01,1,MC,MC1992M01,5
1992,MC02,1,MC,MC1992M02,6
1992,MC03,1,MC,MC1992M03,5
1992,MC04,1,MC,MC1992M04,6
1992,MC05,1,MC,MC1992M05,5
1992,MC06,1,MC,MC1992M06,6
1992,MC07,1,MC,MC1992M07,8
1992,MC09,1,MC,MC1992M09,6
1992,MC10,1,MC,MC1992M10,5
1992,MC11,1,MC,MC1992M11,6
1992,MC13,1,MC,MC1992M13,6
1992,MC14,1,MC,MC1992M14,6
1992,MC15,1,MC,MC1992M15,6
1992,MC17,1,MC,MC1992M17,5
1992,MC18,1,MC,MC1992M18,6
1992,MC19,1,MC,MC1992M19,6
1992,MC20,1,MC,MC1992M20,5
1992,MC22,1,MC,MC1992M22,5
1992,MC23,1,MC,MC1992M23,6
1992,MC25,1,MC,MC1992M25,5
1992,MC26,1,MC,MC1992M26,5
1992,MC27,1,MC,MC1992M27,5
1992,MC28,1,MC,MC1992M28,5
1992,MC29,1,MC,MC1992M29,6
1992,MC31,1,MC,MC1992M31,5
1992,MC32,1,MC,MC1992M32,6
1992,MC33,1,MC,MC1992M33,6
1992,MC34,1,MC,MC1992M34,7
1992,MC35,1,MC,MC1992M35,5
1992,MC36,1,MC,MC1992M36,5
1992,MC37,1,MC,MC1992M37,6
1992,MC38,1,MC,MC1992M38,5
1992,MC39,1,MC,MC1992M39,5
1992,MC40,1,MC,MC1992M40,5
1992,MC41A,1,MC,MC1992M41A,6
1992,MC41G,1,MC,MC1992M41G,6
1992,MC46,1,MC,MC1992M46,6
1992,MC47,1,MC,MC1992M47,4
1992,MC49,1,MC,MC1992M49,5
1992,MC50,2,MC,MC1992M50,5
1992,MC50B,1,MC,MC1992M50B,5
1992,MC50E,1,MC,MC1992M50E,6
1992,MC51,1,MC,MC1992M51,5
1993,MC01,1,MC,MC1993M01,5
1993,MC02,1,MC,MC1993M02,6
1993,MC03,2,MC,MC1993M03,2
1993,MC05,1,MC,MC1993M05,6
1993,MC07,1,MC,MC1993M07,5
1993,MC08,1,MC,MC1993M08,6
1993,MC09,1,MC,MC1993M09,5
1993,MC12,1,MC,MC1993M12,4
1993,MC13,1,MC,MC1993M13,6
1993,MC16,1,MC,MC1993M16,6
1993,MC18,1,MC,MC1993M18,6
1993,MC19,1,MC,MC1993M19,5
1993,MC20,1,MC,MC1993M20,3
1993,MC21,1,MC,MC1993M21,5
1993,MC22,1,MC,MC1993M22,6
1993,MC23,1,MC,MC1993M23,6
1993,MC24,2,MC,MC1993M24,4
1993,MC25,1,MC,MC1993M25,3
1993,MC26,1,MC,MC1993M26,6
1993,MC28,1,MC,MC1993M28,4
1993,MC29,1,MC,MC1993M29,5
1993,MC31A,1,MC,MC1993M31A,4
1993,MC32,1,MC,MC1993M32,5
1993,MC33,1,MC,MC1993M33,5
1993,MC34,1,MC,MC1993M34,6
1993,MC38,1,MC,MC1993M38,4
1993,MC40,1,MC,MC1993M40,6
1993,MC41G,1,MC,MC1993M41G,5
1993,MC47,1,MC,MC1993M47,5
1993,MC50,1,MC,MC1993M50,5
1993,MC50B,1,MC,MC1993M50B,6
1993,MC50D,1,MC,MC1993M50D,5
1993,MC51,1,MC,MC1993M51,5
1994,MC02,2,MC,MC1994M02,4
1994,MC03,1,MC,MC1994M03,6
1994,MC05,1,MC,MC1994M05,5
1994,MC06,1,MC,MC1994M06,5
1994,MC09,1,MC,MC1994M09,6
1994,MC10,1,MC,MC1994M10,3
1994,MC11,1,MC,MC1994M11,5
1994,MC12,1,MC,MC1994M12,6
1994,MC13,1,MC,MC1994M13,6
1994,MC14,1,MC,MC1994M14,5
1994,MC15,2,MC,MC1994M15,6
1994,MC16,1,MC,MC1994M16,7
1994,MC17,1,MC,MC1994M17,5
1994,MC18,1,MC,MC1994M18,5
1994,MC19,1,MC,MC1994M19,5
1994,MC20,1,MC,MC1994M20,5
1994,MC22,1,MC,MC1994M22,5
1994,MC23A,1,MC,MC1994M23A,6
1994,MC24,1,MC,MC1994M24,6
1994,MC26,1,MC,MC1994M26,6
1994,MC27,2,MC,MC1994M27,5
1994,MC28,1,MC,MC1994M28,5
1994,MC30,1,MC,MC1994M30,6
1994,MC31,1,MC,MC1994M31,5
1994,MC32,1,MC,MC1994M32,4
1994,MC33,1,MC,MC1994M33,5
1994,MC34,1,MC,MC1994M34,5
1994,MC35,1,MC,MC1994M35,6
1994,MC38,1,MC,MC1994M38,5
1994,MC40,1,MC,MC1994M40,5
1994,MC44,1,MC,MC1994M44,5
1994,MC46,1,MC,MC1994M46,5
1994,MC47,2,MC,MC1994M47,5
1994,MC50,1,MC,MC1994M50,5
1994,MC51,1,MC,MC1994M51,5
1994,MC61,1,MC,MC1994M61,5
1994,MC62,1,MC,MC1994M62,5
1994,MC64,1,MC,MC1994M64,5
1994,MC65,1,MC,MC1994M65,6
1995,MC01,1,MC,MC1995M01,5
1995,MC02,1,MC,MC1995M02,6
1995,MC03,2,MC,MC1995M03,4
1995,MC04,2,MC,MC1995M04,4
1995,MC05,1,MC,MC1995M05,6
1995,MC06,1,MC,MC1995M06,2
1995,MC07,1,MC,MC1995M07,5
1995,MC08,2,MC,MC1995M08,3
1995,MC09,2,MC,MC1995M09,4
1995,MC10,1,MC,MC1995M10,6
1995,MC12,1,MC,MC1995M12,5
1995,MC13,1,MC,MC1995M13,6
1995,MC14,1,MC,MC1995M14,5
1995,MC15,1,MC,MC1995M15,6
1995,MC16,1,MC,MC1995M16,6
1995,MC17,1,MC,MC1995M17,6
1995,MC18,1,MC,MC1995M18,6
1995,MC20,1,MC,MC1995M20,7
1995,MC21,2,MC,MC1995M21,5
1995,MC22,1,MC,MC1995M22,5
1995,MC23,1,MC,MC1995M23,6
1995,MC24,1,MC,MC1995M24,6
1995,MC26,1,MC,MC1995M26,6
1995,MC27,1,MC,MC1995M27,5
1995,MC28,2,MC,MC1995M28,3
1995,MC29,1,MC,MC1995M29,5
1995,MC30,1,MC,MC1995M30,6
1995,MC31,1,MC,MC1995M31,5
1995,MC32,1,MC,MC1995M32,6
1995,MC34,1,MC,MC1995M34,5
1995,MC35,1,MC,MC1995M35,5
1995,MC39,1,MC,MC1995M39,5
1995,MC40,2,MC,MC1995M40,5
1995,MC45,1,MC,MC1995M45,5
1995,MC46,1,MC,MC1995M46,5
1995,MC47,2,MC,MC1995M47,6
1995,MC48B,1,MC,MC1995M48B,5
1995,MC49,1,MC,MC1995M49,5
1995,MC50,1,MC,MC1995M50,5
1995,MC51,1,MC,MC1995M51,5
1995,MC60,1,MC,MC1995M60,3
1995,MC61,1,MC,MC1995M61,5
1995,MC62,1,MC,MC1995M62,5
1995,MC63,2,MC,MC1995M63,4
1995,MC64,1,MC,MC1995M64,6
1995,MC65,1,MC,MC1995M65,5
1996,MC02,1,MC,MC1996M02,5
1996,MC03,1,MC,MC1996M03,3
1996,MC04,2,MC,MC1996M04,4
1996,MC05,1,MC,MC1996M05,5
1996,MC06B,1,MC,MC1996M06B,6
1996,MC07,1,MC,MC1996M07,5
1996,MC08,1,MC,MC1996M08,5
1996,MC09,1,MC,MC1996M09,4
1996,MC10,1,MC,MC1996M10,5
1996,MC11,1,MC,MC1996M11,4
1996,MC12,2,MC,MC1996M12,5
1996,MC13,1,MC,MC1996M13,5
1996,MC14,1,MC,MC1996M14,4
1996,MC15,1,MC,MC1996M15,5
1996,MC16,2,MC,MC1996M16,5
1996,MC17,1,MC,MC1996M17,5
1996,MC18,1,MC,MC1996M18,6
1996,MC19,1,MC,MC1996M19,6
1996,MC20,1,MC,MC1996M20,5
1996,MC21,1,MC,MC1996M21,6
1996,MC22,1,MC,MC1996M22,5
1996,MC24,1,MC,MC1996M24,5
1996,MC25,2,MC,MC1996M25,4
1996,MC26,1,MC,MC1996M26,5
1996,MC28,1,MC,MC1996M28,4
1996,MC30,1,MC,MC1996M30,5
1996,MC31,1,MC,MC1996M31,5
1996,MC32,1,MC,MC1996M32,5
1996,MC33,2,MC,MC1996M33,3
1996,MC34,1,MC,MC1996M34,4
1996,MC35,1,MC,MC1996M35,5
1996,MC36,2,MC,MC1996M36,4
1996,MC37,2,MC,MC1996M37,5
1996,MC38,1,MC,MC1996M38,6
1996,MC39,1,MC,MC1996M39,6
1996,MC40,1,MC,MC1996M40,5
1996,MC41,2,MC,MC1996M41,2
1996,MC42,1,MC,MC1996M42,5
1996,MC43,1,MC,MC1996M43,2
1996,MC45,1,MC,MC1996M45,5
1996,MC46,1,MC,MC1996M46,5
1996,MC47,1,MC,MC1996M47,5
1996,MC48,1,MC,MC1996M48,4
1996,MC49,1,MC,MC1996M49,3
1996,MC50,2,MC,MC1996M50,3
1996,MC51,2,MC,MC1996M51,5
1996,MC52,1,MC,MC1996M52,5
1996,MC53,1,MC,MC1996M53,4
1996,MC54,1,MC,MC1996M54,5
1996,MC55,1,MC,MC1996M55,5
1996,MC57,1,MC,MC1996M57,5
1996,MC58,2,MC,MC1996M58,5
1996,MC59,1,MC,MC1996M59,5
1997,MC01,1,MC,MC1997M01,6
1997,MC02,2,MC,MC1997M02,5
1997,MC03,1,MC,MC1997M03,5
1997,MC04,1,MC,MC1997M04,5
1997,MC05,1,MC,MC1997M05,6
1997,MC06,1,MC,MC1997M06,5
1997,MC08,1,MC,MC1997M08,6
1997,MC09,1,MC,MC1997M09,6
1997,MC10,1,MC,MC1997M10,5
1997,MC11,1,MC,MC1997M11,5
1997,MC12,1,MC,MC1997M12,5
1997,MC13,1,MC,MC1997M13,6
1997,MC14,1,MC,MC1997M14,6
1997,MC16,1,MC,MC1997M16,5
1997,MC17,1,MC,MC1997M17,7
1997,MC18,1,MC,MC1997M18,4
1997,MC19,1,MC,MC1997M19,6
1997,MC20,1,MC,MC1997M20,6
1997,MC21B,1,MC,MC1997M21B,5
1997,MC22,1,MC,MC1997M22,6
1997,MC23,1,MC,MC1997M23,4
1997,MC24,1,MC,MC1997M24,6
1997,MC25,1,MC,MC1997M25,6
1997,MC26,1,MC,MC1997M26,6
1997,MC27,1,MC,MC1997M27,6
1997,MC28,1,MC,MC1997M28,6
1997,MC29,1,MC,MC1997M29,5
1997,MC30,1,MC,MC1997M30,5
1997,MC31,1,MC,MC1997M31,7
1997,MC32,1,MC,MC1997M32,6
1997,MC33,1,MC,MC1997M33,5
1997,MC34,1,MC,MC1997M34,5
1997,MC35,1,MC,MC1997M35,5
1997,MC36,1,MC,MC1997M36,5
1997,MC37,1,MC,MC1997M37,6
1997,MC38,1,MC,MC1997M38,5
1997,MC39,1,MC,MC1997M39,6
1997,MC40,1,MC,MC1997M40,6
1997,MC41,2,MC,MC1997M41,4
1997,MC42,1,MC,MC1997M42,5
1997,MC43,1,MC,MC1997M43,7
1997,MC44,1,MC,MC1997M44,5
1997,MC45,1,MC,MC1997M45,5
1997,MC46,1,MC,MC1997M46,6
1997,MC47,1,MC,MC1997M47,5
1997,MC49,1,MC,MC1997M49,6
1997,MC50,1,MC,MC1997M50,5
1997,MC51,1,MC,MC1997M51,5
1997,MC52,1,MC,MC1997M52,5
1997,MC53,1,MC,MC1997M53,6
1997,MC54,1,MC,MC1997M54,6
1997,MC55,1,MC,MC1997M55,5
1997,MC56,1,MC,MC1997M56,7
1997,MC57,1,MC,MC1997M57,6
1997,MC58,1,MC,MC1997M58,6
1997,MC59,1,MC,MC1997M59,6
1997,MC60,1,MC,MC1997M60,4
1998,MC01,2,MC,MC1998M01,5
1998,MC02,1,MC,MC1998M02,5
1998,MC03,1,MC,MC1998M03,6
1998,MC04,1,MC,MC1998M04,5
1998,MC05,1,MC,MC1998M05,7
1998,MC06,1,MC,MC1998M06,6
1998,MC07,1,MC,MC1998M07,6
1998,MC08,1,MC,MC1998M08,5
1998,MC09,1,MC,MC1998M09,4
1998,MC10,1,MC,MC1998M10,5
1998,MC11,1,MC,MC1998M11,6
1998,MC11,2,MC,MC1998M11,4
1998,MC12,1,MC,MC1998M12,4
1998,MC14,1,MC,MC1998M14,5
1998,MC15,1,MC,MC1998M15,7
1998,MC16,1,MC,MC1998M16,6
1998,MC17,1,MC,MC1998M17,3
1998,MC18,1,MC,MC1998M18,5
1998,MC20,1,MC,MC1998M20,6
1998,MC21,1,MC,MC1998M21,6
1998,MC23,1,MC,MC1998M23,6
1998,MC24,1,MC,MC1998M24,5
1998,MC25,1,MC,MC1998M25,5
1998,MC26,1,MC,MC1998M26,5
1998,MC27,1,MC,MC1998M27,5
1998,MC28,1,MC,MC1998M28,6
1998,MC29,1,MC,MC1998M29,5
1998,MC31,1,MC,MC1998M31,5
1998,MC32,1,MC,MC1998M32,5
1998,MC33,1,MC,MC1998M33,5
1998,MC34,1,MC,MC1998M34,4
1998,MC35,1,MC,MC1998M35,6
1998,MC36,1,MC,MC1998M36,5
1998,MC37,1,MC,MC1998M37,6
1998,MC38,1,MC,MC1998M38,5
1998,MC39,1,MC,MC1998M39,6
1998,MC40,1,MC,MC1998M40,5
1998,MC41,1,MC,MC1998M41,4
1998,MC42,1,MC,MC1998M42,6
1998,MC44,1,MC,MC1998M44,5
1998,MC45,1,MC,MC1998M45,4
1998,MC46,1,MC,MC1998M46,6
1998,MC48,1,MC,MC1998M48,4
1998,MC49,2,MC,MC1998M49,4
1998,MC50,1,MC,MC1998M50,5
1998,MC51,1,MC,MC1998M51,6
1998,MC52,1,MC,MC1998M52,5
1998,MC53,1,MC,MC1998M53,5
1998,MC54,1,MC,MC1998M54,5
1998,MC55,1,MC,MC1998M55,5
1998,MC55,2,MC,MC1998M55,4
1998,MC56,1,MC,MC1998M56,7
1998,MC57,1,MC,MC1998M57,5
1998,MC59,1,MC,MC1998M59,6
1998,MC60,1,MC,MC1998M60,6
1999,MC01,1,MC,MC1999M01,7
1999,MC02,1,MC,MC1999M02,5
1999,MC04,1,MC,MC1999M04,5
1999,MC05,1,MC,MC1999M05,7
1999,MC06,1,MC,MC1999M06,5
1999,MC07,1,MC,MC1999M07,5
1999,MC08,1,MC,MC1999M08,6
1999,MC09,1,MC,MC1999M09,5
1999,MC10,1,MC,MC1999M10,6
1999,MC11,1,MC,MC1999M11,3
1999,MC12,1,MC,MC1999M12,6
1999,MC13,1,MC,MC1999M13,5
1999,MC14,2,MC,MC1999M14,5
1999,MC15,1,MC,MC1999M15,6
1999,MC16,1,MC,MC1999M16,6
1999,MC17,1,MC,MC1999M17,5
1999,MC18,2,MC,MC1999M18,5
1999,MC19,1,MC,MC1999M19,5
1999,MC20,1,MC,MC1999M20,6
1999,MC21,1,MC,MC1999M21,5
1999,MC22,1,MC,MC1999M22,4
1999,MC23,1,MC,MC1999M23,4
1999,MC24,1,MC,MC1999M24,5
1999,MC25,1,MC,MC1999M25,6
1999,MC26,1,MC,MC1999M26,6
1999,MC27,1,MC,MC1999M27,5
1999,MC29,1,MC,MC1999M29,4
1999,MC30,1,MC,MC1999M30,6
1999,MC31,1,MC,MC1999M31,6
1999,MC32,1,MC,MC1999M32,6
1999,MC33,1,MC,MC1999M33,5
1999,MC34,1,MC,MC1999M34,6
1999,MC35,1,MC,MC1999M35,6
1999,MC36,1,MC,MC1999M36,5
1999,MC37,1,MC,MC1999M37,5
1999,MC39,1,MC,MC1999M39,5
1999,MC40,1,MC,MC1999M40,5
1999,MC41,1,MC,MC1999M41,5
1999,MC43,1,MC,MC1999M43,5
1999,MC45,1,MC,MC1999M45,5
1999,MC46,1,MC,MC1999M46,6
1999,MC47,1,MC,MC1999M47,4
1999,MC48,1,MC,MC1999M48,4
1999,MC49,1,MC,MC1999M49,5
1999,MC50,1,MC,MC1999M50,4
1999,MC51,1,MC,MC1999M51,5
1999,MC53,1,MC,MC1999M53,5
1999,MC54,1,MC,MC1999M54,5
1999,MC56,1,MC,MC1999M56,7
1999,MC57,1,MC,MC1999M57,6
1999,MC59,1,MC,MC1999M59,4
1999,MC59,2,MC,MC1999M59,4
1999,MC60,1,MC,MC1999M60,6
1999,MC60,2,MC,MC1999M60,5
2000,MC01,1,MC,MC2000M01,7
2000,MC02,1,MC,MC2000M02,5
2000,MC03,1,MC,MC2000M03,6
2000,MC04,1,MC,MC2000M04,4
2000,MC04,2,MC,MC2000M04,3
2000,MC05,1,MC,MC2000M05,5
2000,MC06,1,MC,MC2000M06,5
2000,MC07,1,MC,MC2000M07,5
2000,MC08,1,MC,MC2000M08,5
2000,MC09,1,MC,MC2000M09,5
2000,MC09,2,MC,MC2000M09,5
2000,MC10,1,MC,MC2000M10,5
2000,MC11,1,MC,MC2000M11,6
2000,MC12,1,MC,MC2000M12,5
2000,MC13,2,MC,MC2000M13,6
2000,MC14,1,MC,MC2000M14,5
2000,MC15,1,MC,MC2000M15,7
2000,MC16,1,MC,MC2000M16,5
2000,MC17,1,MC,MC2000M17,2
2000,MC18,1,MC,MC2000M18,4
2000,MC19,1,MC,MC2000M19,6
2000,MC20,2,MC,MC2000M20,4
2000,MC21,1,MC,MC2000M21,5
2000,MC22,1,MC,MC2000M22,5
2000,MC24,1,MC,MC2000M24,5
2000,MC25,1,MC,MC2000M25,6
2000,MC26,1,MC,MC2000M26,5
2000,MC27,1,MC,MC2000M27,3
2000,MC28,1,MC,MC2000M28,5
2000,MC29,1,MC,MC2000M29,4
2000,MC30,1,MC,MC2000M30,7
2000,MC31,1,MC,MC2000M31,6
2000,MC32,1,MC,MC2000M32,5
2000,MC33,1,MC,MC2000M33,5
2000,MC34,1,MC,MC2000M34,5
2000,MC35,1,MC,MC2000M35,6
2000,MC36,1,MC,MC2000M36,4
2000,MC37,1,MC,MC2000M37,5
2000,MC38,1,MC,MC2000M38,5
2000,MC39,1,MC,MC2000M39,6
2000,MC40,1,MC,MC2000M40,4
2000,MC41,1,MC,MC2000M41,6
2000,MC42,1,MC,MC2000M42,5
2000,MC43,1,MC,MC2000M43,5
2000,MC44,1,MC,MC2000M44,4
2000,MC45,1,MC,MC2000M45,5
2000,MC46,1,MC,MC2000M46,6
2000,MC47,1,MC,MC2000M47,5
2000,MC48,1,MC,MC2000M48,5
2000,MC49,1,MC,MC2000M49,6
2000,MC50,2,MC,MC2000M50,5
2000,MC51,1,MC,MC2000M51,6
2000,MC52,2,MC,MC2000M52,6
2000,MC53,1,MC,MC2000M53,4
2000,MC54,1,MC,MC2000M54,5
2000,MC55,1,MC,MC2000M55,6
2000,MC56,1,MC,MC2000M56,5
2000,MC57,1,MC,MC2000M57,5
2000,MC58,1,MC,MC2000M58,6
2000,MC59,2,MC,MC2000M59,5
2000,MC60,1,MC,MC2000M60,5
2000,MC61,1,MC,MC2000M61,5
2000,MC65,1,MC,MC2000M65,6
2000,MC66,1,MC,MC2000M66,6
2000,MC68,1,MC,MC2000M68,6
2000,MC71,1,MC,MC2000M71,6
2000,MC72,1,MC,MC2000M72,5
2000,MC74,1,MC,MC2000M74,4
2000,MC76,1,MC,MC2000M76,3
2000,MC78,1,MC,MC2000M78,3
2000,MC79,1,MC,MC2000M79,4
