nest_box,band_number,year,clutch_number,day_1_weight,day_12_weight,site,nest_code
MC35,2591.83717,2014,NA,NA,NA,NA,NA
MC35,2591.83718,2014,NA,NA,NA,NA,NA
MC35,2591.83719,2014,NA,NA,NA,NA,NA
MC35,2591.83720,2014,NA,NA,NA,NA,NA
MC44,2591.83801,2014,NA,NA,NA,NA,NA
MC44,2591.83802,2014,NA,NA,NA,NA,NA
MC47,2591.83803,2014,NA,NA,NA,NA,NA
MC47,2591.83804,2014,NA,NA,NA,NA,NA
MC47,2591.83805,2014,NA,NA,NA,NA,NA
MC47,2591.83806,2014,NA,NA,NA,NA,NA
MC47,2591.83807,2014,NA,NA,NA,NA,NA
MC52,2591.83808,2014,NA,NA,NA,NA,NA
MC52,2591.83809,2014,NA,NA,NA,NA,NA
MC17,2591.83810,2014,NA,NA,NA,NA,NA
MC17,2591.83811,2014,NA,NA,NA,NA,NA
MC17,2591.83812,2014,NA,NA,NA,NA,NA
MC17,2591.83813,2014,NA,NA,NA,NA,NA
MC17,2591.83814,2014,NA,NA,NA,NA,NA
MC76,2591.83815,2014,NA,NA,NA,NA,NA
MC76,2591.83816,2014,NA,NA,NA,NA,NA
MC76,2591.83817,2014,NA,NA,NA,NA,NA
MC76,2591.83818,2014,NA,NA,NA,NA,NA
MC76,2591.83819,2014,NA,NA,NA,NA,NA
MC76,2591.83820,2014,NA,NA,NA,NA,NA
MC18,2591.83821,2014,NA,NA,NA,NA,NA
MC18,2591.83822,2014,NA,NA,NA,NA,NA
MC18,2591.83823,2014,NA,NA,NA,NA,NA
MC18,2591.83824,2014,NA,NA,NA,NA,NA
MC77,2591.83825,2014,NA,NA,NA,NA,NA
MC77,2591.83826,2014,NA,NA,NA,NA,NA
MC77,2591.83827,2014,NA,NA,NA,NA,NA
MC77,2591.83828,2014,NA,NA,NA,NA,NA
MC77,2591.83829,2014,NA,NA,NA,NA,NA
MC77,2591.83830,2014,NA,NA,NA,NA,NA
MC26,2591.83831,2014,NA,NA,NA,NA,NA
MC26,2591.83832,2014,NA,NA,NA,NA,NA
MC26,2591.83833,2014,NA,NA,NA,NA,NA
MC26,2591.83834,2014,NA,NA,NA,NA,NA
MC26,2591.83835,2014,NA,NA,NA,NA,NA
MC38,2591.83836,2014,NA,NA,NA,NA,NA
MC38,2591.83837,2014,NA,NA,NA,NA,NA
MC38,2591.83838,2014,NA,NA,NA,NA,NA
MC38,2591.83839,2014,NA,NA,NA,NA,NA
MC38,2591.83840,2014,NA,NA,NA,NA,NA
MC39,2591.83841,2014,NA,NA,NA,NA,NA
MC39,2591.83842,2014,NA,NA,NA,NA,NA
MC39,2591.83843,2014,NA,NA,NA,NA,NA
MC39,2591.83844,2014,NA,NA,NA,NA,NA
MC39,2591.83845,2014,NA,NA,NA,NA,NA
MC8,2591.83846,2014,NA,NA,NA,NA,NA
MC8,2591.83847,2014,NA,NA,NA,NA,NA
MC8,2591.83848,2014,NA,NA,NA,NA,NA
MC8,2591.83849,2014,NA,NA,NA,NA,NA
MC8,2591.83850,2014,NA,NA,NA,NA,NA
MC63,2591.83851,2014,NA,NA,NA,NA,NA
MC63,2591.83852,2014,NA,NA,NA,NA,NA
MC63,2591.83853,2014,NA,NA,NA,NA,NA
MC63,2591.83854,2014,NA,NA,NA,NA,NA
MC63,2591.83855,2014,NA,NA,NA,NA,NA
MC63,2591.83856,2014,NA,NA,NA,NA,NA
MC48,2591.83857,2014,NA,NA,NA,NA,NA
MC48,2591.83858,2014,NA,NA,NA,NA,NA
MC48,2591.83859,2014,NA,NA,NA,NA,NA
MC48,2591.83860,2014,NA,NA,NA,NA,NA
MC40,2591.83861,2014,NA,NA,NA,NA,NA
MC40,2591.83862,2014,NA,NA,NA,NA,NA
MC40,2591.83863,2014,NA,NA,NA,NA,NA
MC40,2591.83864,2014,NA,NA,NA,NA,NA
MC37,2591.83865,2014,NA,NA,NA,NA,NA
MC37,2591.83866,2014,NA,NA,NA,NA,NA
MC37,2591.83867,2014,NA,NA,NA,NA,NA
MC37,2591.83868,2014,NA,NA,NA,NA,NA
MC37,2591.83869,2014,NA,NA,NA,NA,NA
MC73,2591.83870,2014,NA,NA,NA,NA,NA
MC73,2591.83871,2014,NA,NA,NA,NA,NA
MC73,2591.83872,2014,NA,NA,NA,NA,NA
MC73,2591.83873,2014,NA,NA,NA,NA,NA
MC19,2591.83874,2014,NA,NA,NA,NA,NA
MC19,2591.83875,2014,NA,NA,NA,NA,NA
MC19,2591.83876,2014,NA,NA,NA,NA,NA
MC19,2591.83877,2014,NA,NA,NA,NA,NA
MC51,2591.83878,2014,NA,NA,NA,NA,NA
MC51,2591.83879,2014,NA,NA,NA,NA,NA
MC51,2591.83880,2014,NA,NA,NA,NA,NA
MC51,2591.83881,2014,NA,NA,NA,NA,NA
MC51,2591.83882,2014,NA,NA,NA,NA,NA
MC79,2591.83883,2014,NA,NA,NA,NA,NA
MC79,2591.83884,2014,NA,NA,NA,NA,NA
MC79,2591.83885,2014,NA,NA,NA,NA,NA
MC79,2591.83886,2014,NA,NA,NA,NA,NA
MC11,2591.83887,2014,NA,NA,NA,NA,NA
MC11,2591.83888,2014,NA,NA,NA,NA,NA
MC11,2591.83889,2014,NA,NA,NA,NA,NA
MC11,2591.83890,2014,NA,NA,NA,NA,NA
MC11,2591.83891,2014,NA,NA,NA,NA,NA
MC65,2591.83892,2014,NA,NA,NA,NA,NA
MC13,2591.83893,2014,NA,NA,NA,NA,NA
MC13,2591.83894,2014,NA,NA,NA,NA,NA
MC13,2591.83895,2014,NA,NA,NA,NA,NA
MC13,2591.83896,2014,NA,NA,NA,NA,NA
MC13,2591.83897,2014,NA,NA,NA,NA,NA
MC43,2591.83898,2014,NA,NA,NA,NA,NA
MC6,2591.83901,2014,NA,NA,NA,NA,NA
MC6,2591.83902,2014,NA,NA,NA,NA,NA
MC3,2591.83903,2014,NA,NA,NA,NA,NA
MC3,2591.83904,2014,NA,NA,NA,NA,NA
MC3,2591.83905,2014,NA,NA,NA,NA,NA
MC3,2591.83906,2014,NA,NA,NA,NA,NA
MC3,2591.83907,2014,NA,NA,NA,NA,NA
MC3,2591.83908,2014,NA,NA,NA,NA,NA
MC4,2591.83909,2014,NA,NA,NA,NA,NA
MC4,2591.83910,2014,NA,NA,NA,NA,NA
MC4,2591.83911,2014,NA,NA,NA,NA,NA
MC4,2591.83912,2014,NA,NA,NA,NA,NA
MC75,2591.83913,2014,NA,NA,NA,NA,NA
MC75,2591.83914,2014,NA,NA,NA,NA,NA
MC75,2591.83915,2014,NA,NA,NA,NA,NA
MC54,2591.83916,2014,NA,NA,NA,NA,NA
MC54,2591.83917,2014,NA,NA,NA,NA,NA
MC54,2591.83918,2014,NA,NA,NA,NA,NA
MC54,2591.83919,2014,NA,NA,NA,NA,NA
MC55,2591.83920,2014,NA,NA,NA,NA,NA
MC55,2591.83921,2014,NA,NA,NA,NA,NA
MC55,2591.83922,2014,NA,NA,NA,NA,NA
MC55,2591.83923,2014,NA,NA,NA,NA,NA
MC55,2591.83924,2014,NA,NA,NA,NA,NA
MC55,2591.83925,2014,NA,NA,NA,NA,NA
MC60,2591.83926,2014,NA,NA,NA,NA,NA
MC60,2591.83927,2014,NA,NA,NA,NA,NA
MC60,2591.83928,2014,NA,NA,NA,NA,NA
MC60,2591.83929,2014,NA,NA,NA,NA,NA
MC60,2591.83930,2014,NA,NA,NA,NA,NA
MC59,2591.83931,2014,NA,NA,NA,NA,NA
MC59,2591.83932,2014,NA,NA,NA,NA,NA
MC59,2591.83933,2014,NA,NA,NA,NA,NA
MC59,2591.83934,2014,NA,NA,NA,NA,NA
MC59,2591.83935,2014,NA,NA,NA,NA,NA
MC58,2591.83936,2014,NA,NA,NA,NA,NA
MC58,2591.83937,2014,NA,NA,NA,NA,NA
MC58,2591.83938,2014,NA,NA,NA,NA,NA
MC58,2591.83939,2014,NA,NA,NA,NA,NA
MC34,2591.83940,2014,NA,NA,NA,NA,NA
MC34,2591.83941,2014,NA,NA,NA,NA,NA
MC34,2591.83942,2014,NA,NA,NA,NA,NA
MC34,2591.83944,2014,NA,NA,NA,NA,NA
MC34,2591.83945,2014,NA,NA,NA,NA,NA
MC34,2591.83946,2014,NA,NA,NA,NA,NA
MC33,2591.83947,2014,NA,NA,NA,NA,NA
MC33,2591.83948,2014,NA,NA,NA,NA,NA
MC33,2591.83949,2014,NA,NA,NA,NA,NA
MC33,2591.83950,2014,NA,NA,NA,NA,NA
MC33,2591.83951,2014,NA,NA,NA,NA,NA
MC33,2591.83952,2014,NA,NA,NA,NA,NA
MC32,2591.83953,2014,NA,NA,NA,NA,NA
MC32,2591.83954,2014,NA,NA,NA,NA,NA
MC32,2591.83955,2014,NA,NA,NA,NA,NA
MC32,2591.83956,2014,NA,NA,NA,NA,NA
MC31,2591.83957,2014,NA,NA,NA,NA,NA
MC31,2591.83958,2014,NA,NA,NA,NA,NA
MC31,2591.83959,2014,NA,NA,NA,NA,NA
MC31,2591.83960,2014,NA,NA,NA,NA,NA
MC71,2591.83961,2014,NA,NA,NA,NA,NA
MC71,2591.83962,2014,NA,NA,NA,NA,NA
MC71,2591.83963,2014,NA,NA,NA,NA,NA
MC71,2591.83964,2014,NA,NA,NA,NA,NA
MC71,2591.83965,2014,NA,NA,NA,NA,NA
MC27,2591.83966,2014,NA,NA,NA,NA,NA
MC27,2591.83967,2014,NA,NA,NA,NA,NA
MC27,2591.83968,2014,NA,NA,NA,NA,NA
MC27,2591.83969,2014,NA,NA,NA,NA,NA
MC27,2591.83970,2014,NA,NA,NA,NA,NA
MC70,2591.83971,2014,NA,NA,NA,NA,NA
MC70,2591.83972,2014,NA,NA,NA,NA,NA
MC70,2591.83973,2014,NA,NA,NA,NA,NA
MC70,2591.83974,2014,NA,NA,NA,NA,NA
MC70,2591.83975,2014,NA,NA,NA,NA,NA
MC45,2591.83976,2014,NA,NA,NA,NA,NA
MC45,2591.83977,2014,NA,NA,NA,NA,NA
MC45,2591.83978,2014,NA,NA,NA,NA,NA
MC45,2591.83979,2014,NA,NA,NA,NA,NA
MC45,2591.83980,2014,NA,NA,NA,NA,NA
MC45,2591.83981,2014,NA,NA,NA,NA,NA
MC23,2591.83982,2014,NA,NA,NA,NA,NA
MC23,2591.83983,2014,NA,NA,NA,NA,NA
MC23,2591.83984,2014,NA,NA,NA,NA,NA
MC23,2591.83985,2014,NA,NA,NA,NA,NA
MC23,2591.83986,2014,NA,NA,NA,NA,NA
MC23,2591.83987,2014,NA,NA,NA,NA,NA
MC24,2591.83988,2014,NA,NA,NA,NA,NA
MC24,2591.83989,2014,NA,NA,NA,NA,NA
MC24,2591.83990,2014,NA,NA,NA,NA,NA
MC24,2591.83991,2014,NA,NA,NA,NA,NA
MC24,2591.83992,2014,NA,NA,NA,NA,NA
MC29,2591.83993,2014,NA,NA,NA,NA,NA
MC29,2591.83994,2014,NA,NA,NA,NA,NA
MC78,2591.83995,2014,NA,NA,NA,NA,NA
MC78,2591.83996,2014,NA,NA,NA,NA,NA
MC78,2591.83997,2014,NA,NA,NA,NA,NA
MC78,2591.83998,2014,NA,NA,NA,NA,NA
MC44,2591.83999,2014,NA,NA,NA,NA,NA
MC44,2591.84000,2014,NA,NA,NA,NA,NA
SL70,NA,2009,1,NA,NA,NA,NA
SL70,NA,2009,1,NA,NA,NA,NA
SL70,NA,2009,1,NA,NA,NA,NA
SL70,NA,2009,1,NA,NA,NA,NA
SL70,NA,2009,1,NA,NA,NA,NA
SL16,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL75,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL41,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL13,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL39,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL4,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL2,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
SL41,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,1,NA,NA,NA,NA
NA,NA,2009,NA,NA,NA,NA,NA
NA,NA,2009,NA,NA,NA,NA,NA
PT01I,NA,2009,1,NA,NA,NA,NA
PT01I,NA,2009,1,NA,NA,NA,NA
PT01I,NA,2009,1,NA,NA,NA,NA
PT01I,NA,2009,1,NA,NA,NA,NA
PT01I,NA,2009,1,NA,NA,NA,NA
PT01I,NA,2009,1,NA,NA,NA,NA
PT01I,NA,2009,2,1.73,NA,NA,NA
PT01I,NA,2009,2,1.56,NA,NA,NA
PT01I,NA,2009,2,1.63,NA,NA,NA
PT01I,NA,2009,2,1.27,NA,NA,NA
PT01I,NA,2009,2,1.75,NA,NA,NA
PT01I,NA,2009,2,1.68,NA,NA,NA
PT01J,NA,2009,1,NA,NA,NA,NA
PT01J,2351-37054,2009,1,1.34,22.4,NA,NA
PT01J,2351-37053,2009,1,2.5299999999999998,24.7,NA,NA
PT01J,2351-37051,2009,1,1.8,19.3,NA,NA
PT01J,2351-37052,2009,1,1.1200000000000001,20.1,NA,NA
PT01J,NA,2009,1,NA,NA,NA,NA
PT02J,2351-37203,2009,1,1.57,22.6,NA,NA
PT02J,2351-37204,2009,1,1.62,22.7,NA,NA
PT02J,2351-37205,2009,1,1.45,22.4,NA,NA
PT02J,NA,2009,1,NA,NA,NA,NA
PT04I,NA,2009,1,NA,NA,NA,NA
PT04I,NA,2009,1,NA,NA,NA,NA
PT04I,2351-37060,2009,1,2.12,21.6,NA,NA
PT04I,2351-37061,2009,1,1.91,24.6,NA,NA
PT04I,NA,2009,1,NA,NA,NA,NA
PT04I,NA,2009,2,NA,NA,NA,NA
PT04I,2351-37062,2009,2,1.84,21.7,NA,NA
PT04I,2351-37064,2009,2,1.65,23.8,NA,NA
PT04I,2351-37062,2009,2,1.83,22,NA,NA
PT04I,NA,2009,2,NA,NA,NA,NA
PT04J,2351-37042,2009,1,1.42,23,NA,NA
PT04J,2351-37043,2009,1,1.33,23.5,NA,NA
PT04J,2351-37041,2009,1,1.35,22.7,NA,NA
PT04J,2351-37044,2009,1,1.45,22.3,NA,NA
PT04J,2351-37040,2009,1,1.49,24.2,NA,NA
PT04J,NA,2009,1,1.45,NA,NA,NA
PT05J,2351-37149,2009,1,1.34,21.4,NA,NA
PT05J,2351-37144,2009,1,1.29,22.5,NA,NA
PT05J,2351-37146,2009,1,1.46,22.4,NA,NA
PT05J,2351-37147,2009,1,1.35,23.8,NA,NA
PT05J,2351-37145,2009,1,1.39,23.8,NA,NA
PT05J,2351-37148,2009,1,1.56,22,NA,NA
PT06J,2351-37038,2009,1,1.27,23.6,NA,NA
PT06J,2351-37039,2009,1,1.26,20.3,NA,NA
PT06J,2351-37035,2009,1,1.28,21.4,NA,NA
PT06J,2351-37036,2009,1,1.1200000000000001,19,NA,NA
PT06J,2351-37037,2009,1,1.35,22.9,NA,NA
PT06J,NA,2009,1,NA,NA,NA,NA
PT07J,NA,2009,1,NA,NA,NA,NA
PT07J,NA,2009,1,1.25,NA,NA,NA
PT07J,NA,2009,1,1.59,NA,NA,NA
PT07J,NA,2009,1,1.56,NA,NA,NA
PT07J,NA,2009,1,1.59,NA,NA,NA
PT07J,NA,2009,1,0.97,NA,NA,NA
PT07J,NA,2009,1,NA,NA,NA,NA
PT07K,2351-37257,2009,1,1.53,21.8,NA,NA
PT07K,2351-37256,2009,1,1.46,21.8,NA,NA
PT07K,2351-37260,2009,1,1.44,23,NA,NA
PT07K,2351-37259,2009,1,1.64,21.6,NA,NA
PT07K,2351-37258,2009,1,1.66,21.9,NA,NA
PT08K,2351-37292,2009,1,1.55,21.7,NA,NA
PT08K,2351-37295,2009,1,1.41,24.7,NA,NA
PT08K,2351-37296,2009,1,1.82,24.7,NA,NA
PT08K,2351-37293,2009,1,1.87,23,NA,NA
PT08K,NA,2009,1,1.62,NA,NA,NA
PT08K,2351-37294,2009,1,1.9,21.6,NA,NA
PT08J,2351-37115,2009,1,1.48,19.58,NA,NA
PT08J,2351-37118,2009,1,1.45,21.64,NA,NA
PT08J,2351-37117,2009,1,1.31,20.3,NA,NA
PT08J,2351-37114,2009,1,1.46,21.45,NA,NA
PT08J,2351-37116,2009,1,1.66,20.92,NA,NA
PT08J,2351-37119,2009,1,1.21,22.7,NA,NA
PT09J,2351-37182,2009,1,1.39,NA,NA,NA
PT09J,2351-37181,2009,1,1.49,NA,NA,NA
PT09J,2351-37179,2009,1,2.02,NA,NA,NA
PT09J,2351-37183,2009,1,1.44,NA,NA,NA
PT09J,2351-37180,2009,1,2.09,NA,NA,NA
PT09J,2351-37184,2009,1,1.57,NA,NA,NA
PT09K,2351-37286,2009,1,2.31,26.5,NA,NA
PT09K,2351-37290,2009,1,2.12,26.1,NA,NA
PT09K,2351-37287,2009,1,1.96,26.2,NA,NA
PT09K,2351-37291,2009,1,2.31,25.1,NA,NA
PT09K,2351-37289,2009,1,1.66,25.5,NA,NA
PT09K,2351-37288,2009,1,2.39,25.3,NA,NA
PT10K,2351-37254,2009,1,1.53,25.1,NA,NA
PT10K,NA,2009,1,NA,NA,NA,NA
PT10K,2351-37255,2009,1,1.49,21.6,NA,NA
PT10K,2351-37253,2009,1,1.1499999999999999,23.7,NA,NA
PT10K,2351-37252,2009,1,1.27,21.9,NA,NA
PT10K,NA,2009,1,NA,NA,NA,NA
PT10J,2351-37173,2009,1,1.55,22.1,NA,NA
PT10J,2351-37178,2009,1,1.55,22.1,NA,NA
PT10J,2351-37175,2009,1,1.65,22.9,NA,NA
PT10J,2351-37176,2009,1,1.25,21.6,NA,NA
PT10J,2351-37177,2009,1,1.97,22.1,NA,NA
PT10J,2351-37172,2009,1,1.64,23.2,NA,NA
PT10J,2351-37174,2009,1,1.78,24.1,NA,NA
PT10I,2351-37140,2009,1,1.78,21.9,NA,NA
PT10I,2351-37143,2009,1,1.47,22.9,NA,NA
PT10I,NA,2009,1,NA,NA,NA,NA
PT10I,2351-37139,2009,1,1.54,21.4,NA,NA
PT10I,2351-37141,2009,1,1.63,23.5,NA,NA
PT10I,2351-37142,2009,1,1.39,23,NA,NA
PT11I,2351-37101,2009,1,1.5,24.07,NA,NA
PT11I,NA,2009,1,NA,NA,NA,NA
PT11I,2351-37102,2009,1,1.55,27.46,NA,NA
PT11I,2351-37103,2009,1,1.45,24.87,NA,NA
PT11J,2351-37171,2009,1,1.71,21.8,NA,NA
PT11J,2351-37169,2009,1,1.62,23.1,NA,NA
PT11J,2351-37170,2009,1,1.5,24,NA,NA
PT11J,2351-37167,2009,1,1.39,23.3,NA,NA
PT11J,2351-37168,2009,1,1.99,20.8,NA,NA
PT11K,2351-37049,2009,1,NA,20.8,NA,NA
PT11K,NA,2009,1,NA,NA,NA,NA
PT11K,NA,2009,1,NA,NA,NA,NA
PT11K,NA,2009,1,NA,NA,NA,NA
PT11K,NA,2009,1,NA,NA,NA,NA
PT12J,2351-37033,2009,1,2.17,24,NA,NA
PT12J,2351-37032,2009,1,NA,25.5,NA,NA
PT12J,NA,2009,1,NA,NA,NA,NA
PT12J,2351-37029,2009,1,1.56,23.2,NA,NA
PT12J,2351-37030,2009,1,1.36,22.7,NA,NA
PT12J,2351-37031,2009,1,1.7,22.9,NA,NA
PT12J,2351-37034,2009,1,1.25,26,NA,NA
PT12I,2351-37106,2009,1,1.28,26.2,NA,NA
PT12I,2351-37105,2009,1,1.62,26.4,NA,NA
PT12I,2351-37108,2009,1,1.51,26.7,NA,NA
PT12I,2351-37109,2009,1,1.3,25.9,NA,NA
PT12I,2351-37107,2009,1,1.32,26.5,NA,NA
PT12I,2351-37104,2009,1,1.6,25.9,NA,NA
PT13I,2351-37282,2009,1,3.29,22.1,NA,NA
PT13I,2351-37281,2009,1,3.29,22.7,NA,NA
PT13I,2351-37284,2009,1,3.04,23.75,NA,NA
PT13I,2351-37285,2009,1,2.89,24.4,NA,NA
PT13I,2351-37283,2009,1,2.72,23.6,NA,NA
PT13J,NA,2009,1,NA,NA,NA,NA
PT13J,2351-37251,2009,1,3.29,23.8,NA,NA
PT13J,2351-37249,2009,1,3.29,28.8,NA,NA
PT13J,2351-37247,2009,1,3.04,28,NA,NA
PT13J,2351-37248,2009,1,3.26,28.4,NA,NA
PT13J,2351-37250,2009,1,3.91,25,NA,NA
PT14J,NA,2009,1,NA,NA,NA,NA
PT14J,NA,2009,1,NA,NA,NA,NA
PT14J,NA,2009,1,NA,NA,NA,NA
PT14J,NA,2009,1,NA,NA,NA,NA
PT14I,2351-37166,2009,1,1.39,25.5,NA,NA
PT14I,2351-37162,2009,1,1.67,25.2,NA,NA
PT14I,NA,2009,1,1.53,NA,NA,NA
PT14I,2351-37165,2009,1,1.49,25.4,NA,NA
PT14I,2351-37164,2009,1,1.31,25,NA,NA
PT14I,2351-37163,2009,1,1.91,23.5,NA,NA
PT14H,2351-37279,2009,1,1.95,24.6,NA,NA
PT14H,77,2009,1,1.65,24.4,NA,NA
PT14H,78,2009,1,1.68,23,NA,NA
PT14H,80,2009,1,1.61,22.9,NA,NA
PT14H,76,2009,1,1.53,23.9,NA,NA
PT15H,NA,2009,1,NA,NA,NA,NA
PT15H,NA,2009,1,NA,NA,NA,NA
PT15H,2351-37072,2009,2,1.68,21.6,NA,NA
PT15H,2351-37073,2009,2,1.59,25.7,NA,NA
PT15H,2351-37071,2009,2,1.89,23.7,NA,NA
PT15H,NA,2009,2,NA,NA,NA,NA
PT15H,NA,2009,2,NA,NA,NA,NA
PT15H,NA,2009,2,NA,NA,NA,NA
PT15I,2351-37157,2009,1,1.7,26.8,NA,NA
PT15I,2351-37155,2009,1,1.77,25.9,NA,NA
PT15I,2351-37159,2009,1,1.64,25.5,NA,NA
PT15I,2351-37158,2009,1,1.71,26.4,NA,NA
PT15I,2351-37161,2009,1,1.61,26.2,NA,NA
PT15I,2351-37160,2009,1,1.63,26.4,NA,NA
PT15I,2351-37156,2009,1,1.74,27.2,NA,NA
PT15J,NA,2009,1,1.28,NA,NA,NA
PT15J,NA,2009,1,1.4,NA,NA,NA
PT15J,NA,2009,1,1.3,NA,NA,NA
PT15J,NA,2009,1,1.27,NA,NA,NA
PT15J,NA,2009,1,1.24,NA,NA,NA
PT15J,NA,2009,1,1.25,NA,NA,NA
PT15J,NA,2009,1,1.29,NA,NA,NA
PT16J,2351-37226,2009,1,1.71,22.3,NA,NA
PT16J,2351-37225,2009,1,1.59,22.3,NA,NA
PT16J,2351-37224,2009,1,1.7,23.2,NA,NA
PT16J,2351-37223,2009,1,1.39,21.6,NA,NA
PT16J,NA,2009,1,1.6,NA,NA,NA
PT16J,NA,2009,1,1.85,NA,NA,NA
PT16I,2351-37135,2009,1,1.36,25.2,NA,NA
PT16I,2351-37136,2009,1,1.5,24.2,NA,NA
PT16I,2351-37137,2009,1,1.57,23.3,NA,NA
PT16I,2351-37134,2009,1,2.1800000000000002,23.8,NA,NA
PT16I,2351-37138,2009,1,2,24.2,NA,NA
PT16H,2351-37185,2009,1,1.63,26.1,NA,NA
PT16H,NA,2009,1,NA,NA,NA,NA
PT16H,2351-37187,2009,1,1.61,26.1,NA,NA
PT16H,NA,2009,1,NA,NA,NA,NA
PT16H,2351-37186,2009,1,1.49,25.8,NA,NA
PT16H,NA,2009,1,1.39,NA,NA,NA
PT17G,2351-37244,2009,1,2.19,22.6,NA,NA
PT17G,2351-37242,2009,1,1.58,22.2,NA,NA
PT17G,NA,2009,1,NA,NA,NA,NA
PT17G,2351-37245,2009,1,1.56,22.7,NA,NA
PT17G,2351-37243,2009,1,1.19,24.4,NA,NA
PT17G,2351-37246,2009,1,1.67,22.5,NA,NA
PT18G,NA,2009,1,NA,NA,NA,NA
PT18G,NA,2009,1,NA,NA,NA,NA
PT18G,NA,2009,1,NA,NA,NA,NA
PT18G,NA,2009,1,NA,NA,NA,NA
PT18G,NA,2009,1,NA,NA,NA,NA
PT18G,NA,2009,1,NA,NA,NA,NA
PT18F,2351-37270,2009,1,7.46,15.2,NA,NA
PT18F,2351-37271,2009,1,8.07,15.6,NA,NA
PT18F,2351-37273,2009,1,7.69,15.2,NA,NA
PT18F,2351-37272,2009,1,7.7,16.6,NA,NA
PT18F,2351-37275,2009,1,6.94,15.2,NA,NA
PT18F,2351-37274,2009,1,7.11,15.6,NA,NA
PT18F,2351-37269,2009,1,5.42,14.9,NA,NA
PT19F,NA,2009,1,1.28,NA,NA,NA
PT19F,NA,2009,1,1.72,NA,NA,NA
PT19F,NA,2009,1,1.71,NA,NA,NA
PT19F,NA,2009,1,1.65,NA,NA,NA
PT19F,NA,2009,1,1.71,NA,NA,NA
PT19F,NA,2009,1,1.55,NA,NA,NA
PT19E,NA,2009,1,NA,NA,NA,NA
PT19E,2351-37110,2009,1,1.35,23.89,NA,NA
PT19E,2351-37112,2009,1,1.54,21.48,NA,NA
PT19E,2351-37113,2009,1,1.49,22.06,NA,NA
PT19E,2351-37111,2009,1,1.36,23.09,NA,NA
PT18E,NA,2009,1,NA,NA,NA,NA
PT18E,NA,2009,1,NA,NA,NA,NA
PT18E,NA,2009,1,NA,NA,NA,NA
PT18E,NA,2009,1,NA,NA,NA,NA
PT18E,NA,2009,1,NA,NA,NA,NA
PT18E,2351-37068,2009,2,1.84,20.4,NA,NA
PT18E,2351-37070,2009,2,2.25,22.5,NA,NA
PT18E,2351-37066,2009,2,1.95,19.8,NA,NA
PT18E,2351-37069,2009,2,1.73,20.4,NA,NA
PT18E,2351-37067,2009,2,1.64,22.1,NA,NA
PT18E,2351-37065,2009,2,1.61,18.4,NA,NA
PT17D,NA,2009,1,NA,NA,NA,NA
PT17D,NA,2009,1,NA,NA,NA,NA
PT17D,2351-37050,2009,1,NA,24.7,NA,NA
PT17D,NA,2009,1,NA,NA,NA,NA
PT17D,NA,2009,1,NA,NA,NA,NA
PT17D,NA,2009,1,NA,NA,NA,NA
PT16F,2351-37219,2009,1,1.55,23.3,NA,NA
PT16F,2351-37218,2009,1,1.66,21.5,NA,NA
PT16F,2351-37221,2009,1,1.8,23.8,NA,NA
PT16F,2351-37222,2009,1,1.78,21.8,NA,NA
PT16F,2351-37220,2009,1,1.46,22.7,NA,NA
PT16F,2351-37217,2009,1,1.42,24.2,NA,NA
PT15F,2351-37189,2009,1,1.6,26.4,NA,NA
PT15F,2351-37192,2009,1,1.48,25.1,NA,NA
PT15F,2351-37188,2009,1,1.26,26.1,NA,NA
PT15F,NA,2009,1,1.5,NA,NA,NA
PT15F,2351-37190,2009,1,1.52,26.4,NA,NA
PT15F,2351-37191,2009,1,1.42,24,NA,NA
PT15G,NA,2009,1,NA,NA,NA,NA
PT15G,NA,2009,1,NA,NA,NA,NA
PT15G,NA,2009,1,NA,NA,NA,NA
PT15G,NA,2009,1,NA,NA,NA,NA
PT15G,2351-37241,2009,1,1.77,24.9,NA,NA
PT15G,NA,2009,1,NA,NA,NA,NA
PT14G,2351-37153,2009,1,1.6,22.9,NA,NA
PT14G,2351-37151,2009,1,1.69,21.5,NA,NA
PT14G,NA,2009,1,1.71,NA,NA,NA
PT14G,2351-37152,2009,1,1.71,20.9,NA,NA
PT14G,2351-37154,2009,1,1.51,23.2,NA,NA
PT14G,2351-37150,2009,1,1.97,24.78,NA,NA
PT14F,2351-37239,2009,1,2.04,24.1,NA,NA
PT14F,2351-37236,2009,1,1.42,21.9,NA,NA
PT14F,2351-37240,2009,1,1.72,23.3,NA,NA
PT14F,2351-37238,2009,1,1.55,22.7,NA,NA
PT14F,2351-37237,2009,1,1.36,21.2,NA,NA
